id,key,value,type
2868556643,shop,Convenience,regular
2868556643,opening_hours,01:00,regular
2868556645,name,Otobüs Durağı,regular
2868556645,note,"114, 314 Geçer.",regular
2868556645,highway,Bus_Stop,regular
2868556645,shelter,Yes,regular
2868556646,name,Otobüs Durağı,regular
2868556646,note,"114, 314 Geçer.",regular
2868556646,highway,Bus_Stop,regular
2868556646,shelter,No,regular
2868556648,name,Otobüs Durağı,regular
2868556648,note,"114, 314 Geçer.",regular
2868556648,highway,Bus_Stop,regular
2868556648,shelter,No,regular
2868556649,name,Otobüs Durağı,regular
2868556649,note,"114, 314 Geçer.",regular
2868556649,highway,Bus_Stop,regular
2868556649,shelter,No,regular
2868556650,name,Mini Market,regular
2868556650,shop,Convenience,regular
2868556650,opening_hours,00:00,regular
2868556651,amenity,Post_Office,regular
2868556651,name,PTT Evka 3,regular
2868669884,name,Bayan Kuaför,regular
2868669884,shop,Hairdresser,regular
2868670373,name,Migros Evka 3,regular
2868670373,shop,Supermarket,regular
2868670374,name,Gürmar Evka 3,regular
2868670374,shop,Supermarket,regular
2868670397,name,Pehlivanoğlu,regular
2868670397,shop,Supermarket,regular
2868670398,name,Taksi Durağı,regular
2868670398,amenity,Taxi,regular
2868670398,capacity,4,regular
2870789525,name,Nilüfer Turizm Otogarı,regular
2870789525,wheelchair,Yes,regular
2870789528,name,Park Bornova Karting,regular
2870789528,phone,+90 232 343 31 53,regular
2870789529,name,Bowlroom,regular
2870789529,note,"8 Hattan Olşan Bowling Salonu, 670 M², Digiturk (Dev Ekran), Wireless Hizmeti, 7D Gösterimi, Cafe Ve Bar Mevcuttur.",regular
2870789529,phone,+90 232 388 78 11,regular
2870789529,leisure,Playground,regular
2870789529,website,Http://Bowlroom.Com.Tr/,regular
2870789529,wheelchair,Yes,regular
2870789530,name,Teknosa - Park Bornova Outlet Şubesi,regular
2870789530,shop,Electronics,regular
2870789530,phone,+90 232 343 76 16,regular
2870789530,website,Www.Teknosa.Com.Tr,regular
2870789530,wikipedia,Tr:Teknosa,regular
2870789530,wheelchair,Yes,regular
2870789531,name,Burger King,regular
2870789531,phone,+90232 342 77 91,regular
2870789531,amenity,Fast_Food,regular
2870789531,website,Www.Burgerking.Com.Tr,regular
2870789532,name,Drypark Kuru Temizleme,regular
2870789532,shop,Dry_Cleaning,regular
2870789532,phone,+90232 388 70 08,regular
2870789533,name,Site Sinemaları,regular
2870789533,note,"4 Salon, 445 Koltuk. (Dolby Digital)",regular
2870789533,phone,+90232 373 73 20,regular
2870789533,amenity,Cinema,regular
2870789533,website,Www.Sitesinemalari.Com,regular
2870789533,wheelchair,Yes,regular
2870789534,name,Turkcell,regular
2870789534,phone,+90232 388 38 39,regular
2870789534,office,Telecommunication,regular
2870789534,wheelchair,Yes,regular
2870789535,name,Özsüt Cafe,regular
2870789535,phone,+90232 388 05 55,regular
2870789535,amenity,Cafe,regular
2870789535,website,Www.Ozsut.Com.Tr,regular
2870789535,internet_access,Yes,regular
2870789536,name,Samsung Digital Plaza,regular
2870789536,shop,Electronics,regular
2870789536,phone,+90232 343 19 51,regular
2870789536,website,Http://Www.Egemende.Com/,regular
2870789537,name,Gold Park Kuyumcu,regular
2870789537,shop,Jewelry,regular
2870789538,name,Hayal Dünyası Oyuncak,regular
2870789538,shop,Toys,regular
2870789538,phone,+90232 339 96 26,regular
2870789538,website,Http://Www.Parkbornova.Com.Tr/Hayal-Dunyasi-Oyuncak/,regular
2870789538,wheelchair,Yes,regular
2870789539,name,Pırıltı Oto Yıkama,regular
2870789539,phone,+90 531 586 94 48,regular
2870789539,amenity,Car_Wash,regular
2870789539,wheelchair,Yes,regular
2870789540,name,Saat Ve Saat,regular
2870789540,craft,Clockmaker,regular
2870789540,phone,+90 232 374 18 61,regular
2870789540,website,Www.Saatvesaat.Com,regular
2870789540,wheelchair,Yes,regular
2896137799,leisure,Playground,regular
2896152257,leisure,Playground,regular
2899622573,source,PGS,regular
2907855855,name,Lunapark,regular
2907855855,highway,Bus_Stop,regular
2907855856,name,Atatürk Boulevard,regular
2907855856,highway,Bus_Stop,regular
2907855857,name,Atatürk Boulevard,regular
2907855857,highway,Bus_Stop,regular
2912534479,shop,Clothes,regular
2912534479,website,Http://Www.Kasaba.Com.Tr,regular
2912534479,twitter,Twitter.Com/Kasaba_Tr,contact
2912534479,facebook,Facebook.Com/Kasaba.Tr,contact
2912534479,instagram,Instagram.Com/Kasaba_Tr,contact
2912534479,google_plus,Plus.Google.Com/+Kasabatr,contact
2949521263,name,Buca-Bornova-Evka-3 Dolmuş Durağı,regular
2949521264,name,Karşıya-Bornova-Evka3 Dolmuş Durağı,regular
2949521265,name,Osmangazi-Bornova-Evka3 Dolmuş Durağı,regular
2949534457,bench,Yes,regular
2949534457,highway,Bus_Stop,regular
2949534457,name,Otobüs Durağı,regular
2949534457,note,"114, 314 Geçer.",regular
2949534457,operator,Eshot,regular
2949534457,shelter,Yes,regular
2949534458,bench,No,regular
2949534458,highway,Bus_Stop,regular
2949534458,name,Otobüs Durağı,regular
2949534458,note,"114, 314 Geçer.",regular
2949534458,shelter,No,regular
2949534459,name,Otobüs Durağı,regular
2949534459,note,"114, 314 Geçer.",regular
2949534459,highway,Bus_Stop,regular
2949597238,name,Otobüs Durağı,regular
2949597238,highway,Bus_Stop,regular
2949597239,name,Otobüs Durağı,regular
2949597239,highway,Bus_Stop,regular
2949597240,name,Çocukca Hayaller Çocuk Evi,regular
2949597240,amenity,Childcare,regular
2949597255,name,Bankamatik,regular
2949597255,amenity,Atm,regular
2949597255,operator,"Ziraat Bankası, İş Bank Halk Bankası, Garanti Bank",regular
2949597280,shop,Convenience,regular
2949597281,amenity,Fast_Food,regular
2949597282,name,Otobüs Durağı,regular
2949597282,highway,Bus_Stop,regular
2949597283,name,Pastane,regular
2949597283,amenity,Restaurant,regular
2980806958,name,Konak Pier,regular
2980806958,shop,Supermarket,regular
2980823273,sport,Swimming,regular
2980823273,amenity,Swimming_Pool,regular
2980823275,name,Alsancak Kapalı Yüzme Salonu,regular
2980823275,sport,Swimming,regular
2980823275,amenity,Swimming_Pool,regular
2980823275,covered,Yes,regular
2985569861,name,Topçu,regular
2985569861,amenity,Restaurant,regular
2985570690,name,Hotel Baylan Yenişehir,regular
2985570690,tourism,Hotel,regular
2985570690,street,Gaziler Avenue,addr
2985570690,housenumber,290,addr
2986864189,highway,Bus_Stop,regular
2986864206,amenity,Cafe,regular
2986864214,shop,Convenience,regular
2986864216,amenity,Cafe,regular
2986864217,shop,Bakery,regular
2986866844,name,Pizzapizza,regular
2986866844,amenity,Fast_Food,regular
2986866844,website,Http://Www.Pizzapizza.Com.Tr,regular
2986877148,leisure,Bowling_Alley,regular
2986877149,amenity,Restaurant,regular
2987426533,name,Taşkent Fırın Cafe,regular
2987426533,phone,+902323840444,regular
2987426533,amenity,Cafe,regular
2987426533,smoking,Outside,regular
2987426533,website,Www.Taskentekmek.Com.Tr,regular
2987426533,city,Izmir,addr
2987426533,street,8809 Street,addr
2987426533,drive_through,No,regular
2987426533,internet_access,Yes,regular
2987426533,outdoor_seating,Yes,regular
2987426533,housenumber,141 / S,addr
2988164196,shop,Convenience,regular
2988167691,amenity,Parking,regular
2991961554,amenity,Fast_Food,regular
2991961555,amenity,Fast_Food,regular
3011882765,name,Uğur Mumcu Parkı,regular
3011882765,highway,Bus_Stop,regular
3011882766,highway,Bus_Stop,regular
3012000570,name,Fuat Edip Baksı Neighborhood Son Durağı,regular
3012000570,highway,Bus_Stop,regular
3012000573,name,Alparslan,regular
3012000573,amenity,Bus_Station,regular
3017610945,name,CİTİ RENT A CAR  Www.Citicarrental.Com ,regular
3017610945,source,Www.Citicarrental.Com,regular
3017610945,amenity,Car_Rental,regular
3063665576,amenity,Toilets,regular
3063665577,tourism,Information,regular
3063665577,information,Office,regular
3063672929,amenity,Toilets,regular
3065898941,highway,Bus_Stop,regular
3073541413,name,Beyond Hotel,regular
3073541413,smoking,Isolated,regular
3073541413,tourism,Hotel,regular
3073541413,city,Izmir,addr
3073541413,street,1376 Street,addr
3073541413,housenumber,5,addr
3100325931,ref,20121,regular
3100325931,name,Atatürk Kültür Merkezi,regular
3100325931,highway,Bus_Stop,regular
3138220819,name,Kaklıç,regular
3138220819,is_in,"Turkey, İzmir, Menemen",regular
3138220819,place,Village,regular
3138220820,name,Sasallı,regular
3138220820,is_in,"Turkey, İzmir, Menemen",regular
3138220820,place,Village,regular
3138220822,name,Süzbeyli,regular
3138220822,is_in,"Turkey, İzmir, Menemen",regular
3138220822,place,Village,regular
3138228252,is_in,"Turkey, Izmir",regular
3138228252,name,Çiğli,regular
3138228252,place,Town,regular
3138228252,population,185000,regular
3138228252,wikidata,Q1908058,regular
3138228252,wikipedia,"Tr:Çiğli, Izmir",regular
3144233309,name,Osman Kibar Ortaokulu,regular
3144233309,amenity,School,regular
3144241958,name,Selahattin Akçiçek Kültür Merkezi,regular
3144241958,amenity,Theatre,regular
3147254929,name,Wyndham Grand Izmir Özdilek,regular
3147254929,stars,4,regular
3147254929,tourism,Hotel,regular
3161222248,name,A101,regular
3161222248,shop,Supermarket,regular
3174408544,source,PGS,regular
3174408545,source,PGS,regular
3174408546,source,PGS,regular
3174408547,source,PGS,regular
3174408548,source,PGS,regular
3180607370,name,Kaya Izmir Thermal,regular
3180607370,tourism,Hotel,regular
3180607370,website,Http://Www.Kayahotels.Com.Tr/Tr/Oteller/Kaya-Izmir-Thermal-Convention,regular
3208615661,name,TRT,regular
3208615661,office,Government,regular
3208615661,city,Izmir,addr
3208615661,street,1400 Street,addr
3208615661,country,TR,addr
3208615661,postcode,35559,addr
3225377914,name,Akrep (1K),regular
3227814727,name,Alman Baskonsoloslugu Izmir,regular
3227814727,phone,+90 (0) 232 48 88 88,regular
3227814727,city,"Balçova, Izmir",addr
3227814727,street,Havuzbasi Street No. 1,addr
3227814727,postcode,35330,addr
3252486405,name,Çiğli Aktarma Merkezi Otobüs Durakları,regular
3252486405,highway,Bus_Stop,regular
3252486405,network,"142,",regular
3252486405,operator,Eshot,regular
3309385594,name,TCDD Gaziemir İstasyonu,regular
3309385594,network,Alsancak-Eğirdir Hattı,regular
3309385594,railway,Station,regular
3309385594,operator,TCDD,regular
3351502488,name,Konak Otobüs Durakları,regular
3351502488,highway,Bus_Stop,regular
3351502489,name,Ege Üniversitesi AKM,regular
3351502489,building,University,regular
3385766443,name,Başkent Üniversitesi Zübeyde Hanım Uygulama Merkezi,regular
3385766443,building,Hospital,regular
3385766443,city,Karsiyaka,addr
3385766443,emergency,Yes,regular
3385766443,postcode,35540,addr
3428213233,name,Deytek Bilişim,regular
3428213233,phone,+90 (232) 239 01 05,regular
3428213233,office,Company,regular
3428213233,website,Www.Deytek.Com.Tr,regular
3428213233,city,Izmir,addr
3428213233,street,Ekin Street,addr
3428213233,housenumber,12A,addr
3492864369,amenity,Atm,regular
3492871943,amenity,Atm,regular
3492872115,amenity,Atm,regular
3492873028,amenity,Atm,regular
3492877505,name, Öğretmen (31215),regular
3492877505,highway,Bus_Stop,regular
3496625193,name,Tansaş,regular
3496625193,shop,Supermarket,regular
3496630680,amenity,Atm,regular
3496630681,name,Ziraat Bank,regular
3496630681,amenity,Bank,regular
3503756699,name,MGM Izmir Radarı,regular
3503756699,man_made,Monitoring_Station,regular
3503756699,operator,MGM,regular
3503756699,monitoring,Weather,regular
3503756699,type,Radar,tower
3503756699,radar,Yes,weather
3571502793,name,Evka 6,regular
3571502793,place,Suburb,regular
3605933532,name,Şok,regular
3605933532,shop,Supermarket,regular
3605933532,tr,Şok Market - Kuruçeşme Şubesi,name
3605933532,operator,Şok Market - Kuruçeşme Şubesi,regular
3605934587,name,Balsa Unlu Mamulleri,regular
3605934587,amenity,Cafe,regular
3605934587,cuisine,Coffee_Shop,regular
3605934587,smoking,No,regular
3605934587,internet_access,No,regular
3605948674,name,Kipa,regular
3605948674,shop,Supermarket,regular
3605954136,name,Buca Koop - Gıda Çarşısı Ana Durak,regular
3605954136,highway,Bus_Stop,regular
3605963074,name,Gül Tuhafiye,regular
3605963074,shop,Clothes,regular
3605963705,name,Şok,regular
3605963705,shop,Supermarket,regular
3605963705,operator,Şok Market - Buca Koop Şubesi,regular
3605978255,name,Şehit Astsubay Ümit Başaran İlkokulu,regular
3605978255,building,School,regular
3609805888,name,TESPO KIPA,regular
3609805888,shop,Supermarket,regular
3609960777,name,Osmangazi Dugun Salonu,regular
3651278223,name,Kilim,regular
3651278223,email,Info@Kilimotel.Com.Tr,regular
3651278223,phone,+90 232 484 53 40,regular
3651278223,stars,3,regular
3651278223,tourism,Hotel,regular
3651278223,website,Http://Www.Kilimotel.Com.Tr/,regular
3651352017,name,Migros,regular
3651352017,shop,Supermarket,regular
3655599278,name,2. Port Tekne Insaati,regular
3655599278,craft,Boatbuilder,regular
3655599278,city,Izmir,addr
3655599278,street,2. Port Guzelbahce,addr
3655599278,postcode,35310,addr
3655599279,name,2. Port,regular
3655599279,leisure,Marina,regular
3655599279,city,Izmir,addr
3655599279,street,Siteler Mh.,addr
3655599279,country,TR,addr
3655599279,postcode,35310,addr
3655599279,internet_access,No,regular
3655599280,name,Deniz Feneri,regular
3655599280,man_made,Lighthouse,regular
3655599280,city,Izmir,addr
3655599280,street,Street,addr
3655599280,housenumber,241,addr
3655615034,name,Belediye Plaji,regular
3655615034,natural,Beach,regular
3655615034,surface,Sand,regular
3680095133,bench,Yes,regular
3680095133,highway,Bus_Stop,regular
3680095133,shelter,Yes,regular
3680098481,bench,Yes,regular
3680098481,highway,Bus_Stop,regular
3680098481,shelter,Yes,regular
3691142640,name,"Padok Yazılım, Mühendislik Ve Danışmanlık",regular
3691142640,phone,+90 232 502 03 47,regular
3701874194,name,Albatros Blokları,regular
3701874194,building,House,regular
3716546915,city,Izmir,addr
3716546915,housenumber,946,addr
3716546915,name,Izmir Tarih Tasarım Atölyesi,regular
3716546915,office,Research,regular
3723047624,name,Karabağlar Kaymakamlığı,regular
3724576216,highway,Traffic_Signals,regular
3724576217,highway,Traffic_Signals,regular
3724576218,highway,Traffic_Signals,regular
3724576219,highway,Traffic_Signals,regular
3724576224,name,Dalgıç Eczanesi,regular
3724576224,amenity,Pharmacy,regular
3724578225,name,Umut Eczanesi,regular
3724578225,amenity,Pharmacy,regular
3724582511,historic,Monument,regular
3750559455,source,Bing,regular
3750559455,man_made,Mast,regular
3750559455,type,Communication,tower
3750582057,name,Yukarı,regular
3750582057,place,Suburb,regular
3750582107,source,Bing,regular
3750582107,man_made,Mast,regular
3750582107,type,Communication,tower
3750649630,name,TRT Karatepe Verici İstasyonu,regular
3750649630,source,Mapbox,regular
3750649630,alt_name,TRT Yamanlar Verici İstasyonu,regular
3750649630,man_made,Tower,regular
3750649630,operator,TRT,regular
3750649630,type,Communication,tower
3750649630,radio,Yes,communication
3750649630,television,Yes,communication
3750649638,source,Bing,regular
3750649638,man_made,Mast,regular
3750649638,type,Communication,tower
3750649641,source,Bing,regular
3750649641,man_made,Mast,regular
3750649641,type,Communication,tower
3750649643,source,Bing,regular
3750649643,man_made,Mast,regular
3750649643,type,Communication,tower
3750649644,source,Bing,regular
3750649644,man_made,Mast,regular
3750649644,type,Communication,tower
3750649645,source,Bing,regular
3750649645,man_made,Mast,regular
3750649645,type,Communication,tower
3750649647,source,Bing,regular
3750649647,man_made,Mast,regular
3750649647,type,Communication,tower
3750649650,source,Bing,regular
3750649650,man_made,Mast,regular
3750649650,type,Communication,tower
3750649651,source,Bing,regular
3750649651,man_made,Mast,regular
3750649651,type,Communication,tower
3750649655,source,Bing,regular
3750649655,man_made,Mast,regular
3750649655,type,Communication,tower
3750649656,source,Bing,regular
3750649656,man_made,Mast,regular
3750649656,type,Communication,tower
3750649659,source,Bing,regular
3750649659,man_made,Mast,regular
3750649659,type,Communication,tower
3770867900,name,Gaziemir Yeni Camii (Emirsultan Camii),regular
3770867900,amenity,Place_Of_Worship,regular
3770867900,religion,Muslim,regular
3770892135,name,Gaziemir Nevvar-Salih İŞGÖREN Hastanesi,regular
3770892135,building,Hospital,regular
3779969057,name,Midyeli,regular
3779969057,amenity,Restaurant,regular
3779969057,smoking,Yes,regular
3779969057,city,Izmir,addr
3779969057,street,Atatürk Caddesi;Kıbrıs Şehitler Avenue,addr
3779971357,name,Gündoğdu,regular
3779971357,historic,Memorial,regular
3780448015,name,Shantihome Hostel,regular
3780448015,tourism,Hostel,regular
3780448015,website,Http://Shantihome.Org,regular
3780448060,name,In House Hostel,regular
3780448060,tourism,Hostel,regular
3780448060,website,Http://Inhousehostel.Com,regular
3792487327,name,Media Markt,regular
3792487327,shop,Electronics,regular
3792489604,fee,Yes,regular
3792489604,name,Kemal Usta,regular
3792489604,amenity,Bicycle_Repair_Station,regular
3792489604,opening_hours,09:00-19:30 Kış 09:00-21:00 Yaz,regular
3792489604,bicycle:pump,Yes,service
3792489604,bicycle:parts,Yes,service
3792489604,bicycle:repair,Yes,service
3792489604,bicycle:chain_tool,Yes,service
3792489604,bicycle:second_hand,Yes,service
3793113589,highway,Mini_Roundabout,regular
3793204868,name,A101,regular
3793204868,shop,Supermarket,regular
3793205459,name,Bim,regular
3793205459,shop,Supermarket,regular
3793212112,name,A101,regular
3793212112,shop,Supermarket,regular
3793808385,name,Toki İlköğretim Okulu,regular
3793808385,bench,No,regular
3793808385,covered,No,regular
3793808385,highway,Bus_Stop,regular
3793808385,network,"810, 442, 346, 446",regular
3793808385,shelter,No,regular
3793808385,operator,Eshot,regular
3793808386,bench,No,regular
3793808386,covered,No,regular
3793808386,highway,Bus_Stop,regular
3793808386,network,810,regular
3793808386,shelter,No,regular
3793808386,operator,Eshot,regular
3793808387,bench,Yes,regular
3793808387,covered,No,regular
3793808387,highway,Bus_Stop,regular
3793808387,network,"442, 446, 346",regular
3793808387,shelter,Yes,regular
3793808387,operator,Eshot,regular
3793813007,name,Migros,regular
3793813007,shop,Supermarket,regular
3793814419,name,Şok,regular
3793814419,shop,Supermarket,regular
3793818852,name,Toki Evleri 2,regular
3793818852,bench,No,regular
3793818852,covered,No,regular
3793818852,highway,Bus_Stop,regular
3793818852,network,Eshot,regular
3793818852,shelter,No,regular
3793830557,name,Bim,regular
3793830557,shop,Supermarket,regular
3793839570,name,Garanti,regular
3793839570,amenity,Atm,regular
3793839662,name,İngbank,regular
3793839662,amenity,Atm,regular
3793839663,name,İş Bank,regular
3793839663,amenity,Atm,regular
3793839901,name,Akbank,regular
3793839901,amenity,Atm,regular
3793842069,name,Yapı Kredi,regular
3793842069,amenity,Atm,regular
3793843008,name,Vakıfbank,regular
3793843008,amenity,Atm,regular
3793843009,name,Finansbank,regular
3793843009,amenity,Atm,regular
3793843157,name,Ziraatbank,regular
3793843157,amenity,Atm,regular
3793845332,name,Gülen KORA İ.Ö.O. Durağı,regular
3793845332,bench,Yes,regular
3793845332,highway,Bus_Stop,regular
3793845332,network,"446, 346",regular
3793845332,shelter,Yes,regular
3793845332,operator,Eshot,regular
3793847393,bench,Yes,regular
3793847393,highway,Bus_Stop,regular
3793847393,network,"346, 446",regular
3793847393,shelter,Yes,regular
3793847393,operator,Eshot,regular
3793848966,name,Halkbank,regular
3793848966,amenity,Atm,regular
3794382107,name,Su Eczanesi,regular
3794382107,phone,+90(232)3841515,regular
3794382107,amenity,Pharmacy,regular
3794382107,operator,09:00-19:00 Pzt-Cts Pazar Kapalı Nöbeti Yok,regular
3794390391,name,Eylül Eczanesi,regular
3794390391,phone,+90(232)3841474,regular
3794390391,amenity,Pharmacy,regular
3794390391,street,8930 Street,addr
3794535912,name,Atatürk Mh. Muhtarlığı,regular
3794535912,office,Administrative,regular
3794564081,name,Halk Ekmek,regular
3794583151,name,Nalbur-Hırdavat,regular
3796210253,name,Izkent Mh. Muhtarlığı,regular
3796210253,office,Administrative,regular
3796223905,name,Yaparoğlu Eczanesi,regular
3796223905,phone,+90(232)3761024,regular
3796223905,amenity,Pharmacy,regular
3796223905,wheelchair,Yes,regular
3796223905,drive_through,No,regular
3796223905,opening_hours,09:00-19:00,regular
3796241050,name,Ziraatbank,regular
3796241050,amenity,Atm,regular
3796241051,name,Garanti,regular
3796241051,amenity,Atm,regular
3796241052,name,İngbank,regular
3796241052,amenity,Atm,regular
3796241053,name,Akbank,regular
3796241053,amenity,Atm,regular
3796241054,name,Finansbank,regular
3796241054,amenity,Atm,regular
3796252927,barrier,Gate,regular
3796892025,name,Bim,regular
3796892025,shop,Supermarket,regular
3796892036,name,Şampiyon Taksi,regular
3796892036,phone,+90 (232) 467-00-07,regular
3796892036,amenity,Taxi,regular
3796892036,city,Bornova/İzmir,addr
3796892037,name,Şok,regular
3796892037,shop,Supermarket,regular
3796899625,name,Bim,regular
3796899625,shop,Supermarket,regular
3796899626,name,A101,regular
3796899626,shop,Supermarket,regular
3796899627,name,Bim,regular
3796899627,shop,Supermarket,regular
3796899628,atm,Yes,regular
3796899628,name,Denizbank,regular
3796899628,amenity,Bank,regular
3796899629,atm,Yes,regular
3796899629,name,Kuveyt Türk,regular
3796899629,amenity,Bank,regular
3796899630,atm,Yes,regular
3796899630,name,Şeker Bank,regular
3796899630,amenity,Bank,regular
3796899631,atm,Yes,regular
3796899631,name,Türkiye Finans Katılım,regular
3796899631,amenity,Bank,regular
3796899632,atm,Yes,regular
3796899632,name,TEB,regular
3796899632,amenity,Bank,regular
3796899633,name,Diş Hekimi Levent Özbek,regular
3796899633,amenity,Dentist,regular
3796920418,name,Şok,regular
3796920418,shop,Supermarket,regular
3796920419,name,Bim,regular
3796920419,shop,Supermarket,regular
3796920429,amenity,Taxi,regular
3796920434,name,Şifa Eczanesi,regular
3796920434,amenity,Pharmacy,regular
3796920434,city,Izmir,addr
3796920435,name,Taksi,regular
3796920435,amenity,Taxi,regular
3796920445,name,Taksi,regular
3796920445,amenity,Taxi,regular
3796920446,name,Şok,regular
3796920446,shop,Supermarket,regular
3796920660,name,Saraoğlu Eczanesi,regular
3796920660,phone,+90 (232) 449-59-23,regular
3796920660,amenity,Pharmacy,regular
3796920660,city,Konak/İzmir,addr
3796920660,street,Gaziler Avenue,addr
3796929520,name,Yasemin Eczanesi,regular
3796929520,phone,+90 (232) 433-30-13,regular
3796929520,amenity,Pharmacy,regular
3796929520,city,Konak/İzmir,addr
3796929520,street,Gaziler Avenue,addr
3796929520,housenumber,402/B,addr
3796929521,name,Karabay Optik,regular
3796929521,shop,Optician,regular
3796929521,city,Konak/İzmir,addr
3796929521,street,Gaziler Avenue,addr
3796929522,name,Seç Optik,regular
3796929522,shop,Optician,regular
3796929522,city,Konak/İzmir,addr
3796929522,street,Gaziler Avenue,addr
3796929530,name,Yeni Türsen Eczanesi,regular
3796929530,phone,+90 (232) 433-81-00,regular
3796929530,amenity,Pharmacy,regular
3796929530,city,Konak/İzmir,addr
3796929530,street,Gaziler Avenue,addr
3796929531,name,Utkan Eczanesi,regular
3796929531,amenity,Pharmacy,regular
3796929536,name,PTT,regular
3796929536,amenity,Post_Office,regular
3796932625,name,İş Bank Egekent Şubesi,regular
3796932625,amenity,Bank,regular
3796932626,name,Ziraat Bank Egekent Şubesi,regular
3796932626,amenity,Bank,regular
3796932627,name,A101,regular
3796932627,shop,Supermarket,regular
3796932628,name,Bim,regular
3796932628,shop,Supermarket,regular
3796932629,name,Pehlivanoğlu Market,regular
3796932629,shop,Supermarket,regular
3796932838,name,Manav,regular
3796932838,shop,Greengrocer,regular
3796939630,bench,Yes,regular
3796939630,highway,Bus_Stop,regular
3796939630,network,"443, 342, 442,",regular
3796939630,shelter,Yes,regular
3796939630,operator,ESHOT,regular
3796939631,bench,Yes,regular
3796939631,highway,Bus_Stop,regular
3796939631,network,"443, 342, 442,",regular
3796939631,shelter,Yes,regular
3796939631,operator,ESHOT,regular
3797236491,name,Şuhutlu Camii,regular
3797236491,amenity,Place_Of_Worship,regular
3797236491,religion,Muslim,regular
3797236491,city,Şirintepe,addr
3797239460,amenity,Pharmacy,regular
3797239460,name,Kaptanoğlu Eczanesi,regular
3797239460,opening_hours,Mo-Sa 09:00-19:00,regular
3797239460,phone,+90(232)3298715,regular
3797241498,name,Ziraat Bank Çiğli Şubesi,regular
3797241498,phone,+90 232 386 2210,regular
3797241498,amenity,Bank,regular
3797241499,name,Al Baraka Türk Çiğli Şubesi,regular
3797241499,phone,+90 232 386 1013,regular
3797241499,amenity,Bank,regular
3797241500,name,Yapı Kredi Bank Çiğli Şubesi,regular
3797241500,phone,+90 232 329 0655,regular
3797241500,amenity,Bank,regular
3797370687,name,Vakıfbank Çiğli Şubesi,regular
3797370687,amenity,Bank,regular
3797370688,name,Halkbank Çiğli Şubesi,regular
3797370688,phone,+902323982500,regular
3797370688,amenity,Bank,regular
3797370689,name,Finansbank ATM,regular
3797370689,amenity,Atm,regular
3797370690,name,Denizbank Çiğli Şubesi,regular
3797370690,amenity,Bank,regular
3797370691,name,İngbank ATM,regular
3797370691,amenity,Atm,regular
3797370692,name,Anemon Otel,regular
3797370692,tourism,Hotel,regular
3797370693,name,Çiğli Belediye Başkanlığı,regular
3797370693,note,İletişim Bilgilerimiz Adres Ataşehir Neighborhood 8001/1 Street No:1 Çiğli / İZMİR Telefon +90 232 376 99 80 Faks +90 232 376 98 13 E-Posta Halklailiskiler@Cigli.Bel.Tr Hesap Numaralarımız Vakıflar Bank Çiğli Şubesi Bankomat IBAN No : TR - 28 00 01 50 01 58 00 7,regular
3797370693,phone,+90 232 376 99 80,regular
3797370693,amenity,Townhall,regular
3797370693,website,Http://Www.Cigli.Bel.Tr/,regular
3797370694,name,Çelik AVM,regular
3797370694,shop,Houseware,regular
3797370695,name,Ziratt Bank ATM,regular
3797370695,amenity,Atm,regular
3797370696,name,Çiğli Belediye Hizmet Binası,regular
3797370696,amenity,Townhall,regular
3797370697,name,Derya Eczanesi,regular
3797370697,phone,+90 232 329 0820,regular
3797370697,amenity,Pharmacy,regular
3797370706,name,Çiği Aktarma Merkezi Otobüs Durakları,regular
3797370706,highway,Bus_Stop,regular
3797370706,network,"751,149",regular
3797370706,operator,Eshot,regular
3797370707,name,Çiğli Kaymakamlığı,regular
3797370707,office,Government,regular
3797370713,name,KİPA,regular
3797370713,shop,Supermarket,regular
3797370715,name,Gümüşiğne Eczanesi,regular
3797370715,amenity,Pharmacy,regular
3797370718,name,Çiğli Eczanesi,regular
3797370718,phone,+90 232 376 5163,regular
3797370718,amenity,Pharmacy,regular
3797370721,name,Yeşim Eczanesi,regular
3797370721,phone,+90 232 329 1731,regular
3797370721,amenity,Pharmacy,regular
3798532037,name,Küçük Çiğli Eczanesi,regular
3798532037,phone,+90 232 329 1020,regular
3798532037,amenity,Pharmacy,regular
3798553036,name,Cahide Ahmet Dalyanoğlu Ortaokulu,regular
3798553036,building,School,regular
3798560654,name,Çağdaş Mh. Muhtarlığı,regular
3798560654,office,Government,regular
3798560655,name,6 Nolu Egekent Aile Sağlığı Merkezi,regular
3798560655,phone,+90 232 376 0011,regular
3798560655,amenity,Clinic,regular
3798560655,website,Www.Egekentasm.Com,regular
3798564184,name,Sevcan Eczanesi,regular
3798564184,phone,+90 232 376 6621,regular
3798564184,amenity,Pharmacy,regular
3798568564,name,PTT,regular
3798568564,phone,+90 232 376 3015,regular
3798568564,amenity,Post_Office,regular
3798572696,name,Selim Diniz İ.Ö.O.,regular
3798572696,building,School,regular
3798579357,name,Çiğli 10 Nolu Aile Sağlığı Merkezi,regular
3798579357,phone,+90 232 376 0604,regular
3798579357,amenity,Clinic,regular
3798579839,name,Yenimahalle Eczanesi,regular
3798579839,phone,+90 232 376 6377,regular
3798579839,amenity,Pharmacy,regular
3798582390,name,Egecan Eczanesi,regular
3798582390,phone,+90 232 376 0806,regular
3798582390,amenity,Pharmacy,regular
3798583857,name,Cem Eczanesi,regular
